InvoiceId,program,CustomerName, , ,Product,bandwidth,PaymentType,Gender,Address,interface,Store,Quantity,City,ProductPrice,Total,program,State,PostalCode,Date,Department,Time,monitor
486549,true,"Ms. Alanis Rosenbaum","generate","hacking","Sleek Steel Table",4723861,"AMEX","Female","11074 Orlando Track",1903140,"Kshlerin DDS",6,"Boganside",71.52,429.12,true,"SD",82163,"3-25-2021","Grocery, Automotive & Jewelery","6:50:59",false
703077,62.39,"Elnora Towne",7533980,8677649,"Awesome Granite Computer",false,"Cash","Male","61468 Larson Rapids","feed","Kuphal, Spencer and Blanda",5,"Andrewview",88.39,441.95,94.17,"MS",80415,"5-29-2021","Books","17:29:46","hacking"
413928,true,"Astrid Tromp PhD","cross-platform","back-end","Gorgeous Steel Table","AGP","EWallet","Male","710 Flossie Creek",4472597,"Auer V",5,"Port Weldonhaven",99.15,495.75,true,"FL",86544,"10-21-2021","Shoes","22:37:40","multi-byte"
778029,80.88,"Izaiah Bailey Jr.",6982302,7758599,"Rustic Concrete Pants",3869329,"EWallet","Female","274 Reynolds Pike",8342354,"Larkin-McClure",6,"Rossmouth",44.86,269.16,56.04,"TN",19260,"10-22-2021","Industrial & Beauty","21:9:57","bypass"
630761,28.39,"Lexie Deckow Sr.","copying","bluetooth","Awesome Granite Pants",8519537,"Cash","Male","50575 Carli Vista",8180635,"Armstrong, Strosin and Altenwerth",9,"Lake Serenity",63.79,574.11,76.00,"IA",82904,"10-3-2021","Books & Movies","18:25:19",false
858824,39.23,"Amalia Beier",true,true,"Practical Steel Pants",24.31,"EWallet","Female","8404 Wunsch Mills",true,"McClure, Block and Franecki",9,"Ledafort",51.83,466.47,83.69,"KS",46099,"4-25-2021","Music & Kids","14:44:20",true
823560,13.16,"Marcos Kreiger",3036682,919912,"Gorgeous Steel Car",1976095,"Visa","Female","2428 Gerlach Branch",false,"Kuphal, Spencer and Blanda",7,"Jeffryfurt",45.25,316.75,58.19,"SC",34836,"7-16-2021","Shoes","15:41:39",4854354
831995,33.68,"Arjun Sipes",true,true,"Gorgeous Wooden Chair","auxiliary","Cash","Male","38593 Luettgen Trail",false,"Parisian, Wolff and Gorczany",8,"Legrosmouth",55.67,445.36,12.50,"WI",17866,"8-5-2021","Movies, Clothing & Automotive","5:10:58",8676879
632221,1224433,"Vallie Hahn",6639002,5169136,"Incredible Rubber Computer","overriding","Cash","Male","8108 Wehner Stravenue",69.98,"Wiegand-Tillman",6,"East Genevievetown",16.32,97.92,2466347,"ME",62346,"8-26-2021","Outdoors & Sports","19:25:29",true
861352,55.79,"Dayana Klein",false,false,"Small Plastic Pants",54.74,"AMEX","Male","9774 Stephany Valleys",8361565,"Auer V",1,"South Anais",9.48,9.48,14.92,"WI",94778,"8-15-2021","Outdoors, Garden & Beauty","10:25:19",50.48
800114,false,"Elbert Deckow",90.13,52.07,"Small Plastic Hat",true,"Visa","Male","140 Haag Alley",true,"McClure, Block and Franecki",6,"Purdyview",0.43,2.58,true,"LA",69165,"9-2-2021","Shoes","10:36:5",true
107628,40.77,"Madilyn Sanford",91.02,53.88,"Fantastic Granite Car",false,"MasterCard","Male","25420 Bertha Hill",true,"Auer V",10,"Muellerton",48.37,483.70,76.05,"TN",40561,"7-6-2021","Industrial, Books & Home","7:53:29",true
571733,"monitor","Eda Jerde","optical","SAS","Ergonomic Rubber Car",64.73,"AMEX","Male","971 Sipes Flat",26.68,"Larkin-McClure",6,"West Cristobalburgh",83.78,502.68,"navigating","ME",44671,"10-7-2021","Games","11:4:14",7545252
832476,"bus","Vernice Maggio",true,false,"Ergonomic Cotton Chair",4962112,"Cash","Female","1234 Laurine Greens","capacitor","Larkin-McClure",6,"Marianatown",71.15,426.90,"SCSI","IA",13799,"9-29-2021","Toys, Books & Clothing","22:2:25",30.91
633816,2840049,"Abelardo Pacocha III","reboot","system","Fantastic Cotton Hat",83.22,"EWallet","Female","9024 Kemmer Island",3522651,"Auer V",2,"Lavinaborough",64.23,128.46,6519653,"CA",19858,"8-19-2021","Automotive","3:9:49",4911708
218588,82.25,"Miss Lexi Borer","transmit","quantify","Ergonomic Wooden Car",false,"Cash","Female","100 Quigley Coves",93.68,"Armstrong, Strosin and Altenwerth",7,"West Reyesburgh",89.96,629.72,29.62,"AZ",13150,"9-4-2021","Industrial & Garden","9:58:11","override"
558307,"1080p","Rubie Rau",false,false,"Small Granite Shirt",false,"Cash","Male","37194 Moshe Springs",true,"Larkin-McClure",2,"Matildaton",3.29,6.58,"backing up","OK",55159,"5-6-2021","Jewelery, Toys & Movies","6:34:22",7935534
290406,4016790,"Mariam Fisher",12.73,75.78,"Rustic Granite Computer",26.23,"AMEX","Male","74652 Daugherty Road",true,"Kshlerin DDS",5,"Casperland",25.48,127.40,7082193,"MN",24384,"6-23-2021","Movies, Baby & Music","11:53:46",true
150768,false,"Conrad Morar",61.04,50.28,"Rustic Plastic Hat",true,"MasterCard","Female","786 Sawayn Garden",33.56,"Lakin, O'Connell and Monahan",8,"Tressiehaven",25.60,204.80,true,"FL",41094,"7-28-2021","Computers & Jewelery","13:3:49",true
694637,"generating","Miss Eleonore Kassulke",7286223,4531010,"Gorgeous Plastic Chair",5423527,"AMEX","Female","917 Macie Parkway","microchip","Kshlerin DDS",2,"Medhurstburgh",67.10,134.20,"reboot","DE",67080,"2-13-2021","Grocery","18:50:34",13.12
665811,5127949,"Leola Barton","calculating","XML","Fantastic Plastic Hat",78.42,"Cash","Female","9669 Gladys Skyway",8939175,"Larkin-McClure",5,"New Noble",78.33,391.65,1313721,"FL",31733,"4-14-2021","Tools & Garden","17:51:31",6048198
872475,3269235,"Reese Barton","back-end","copy","Sleek Rubber Computer",867143,"Visa","Male","76880 Florence Burgs","open-source","Parisian, Wolff and Gorczany",2,"Port Jeffery",14.89,29.78,3210399,"SC",19898,"6-16-2021","Clothing & Movies","3:24:7",15.55
788475,"primary","Jayda Rodriguez","virtual","programming","Awesome Rubber Table",17.08,"AMEX","Female","614 Ziemann Dam","back up","Wiegand-Tillman",10,"Alysonshire",33.42,334.20,"synthesize","NH",23164,"8-8-2021","Electronics & Toys","16:53:23",6580899
235553,8010426,"Chelsie Cummings",1.92,62.06,"Fantastic Wooden Gloves",true,"AMEX","Male","85879 Helga Court",true,"Larkin-McClure",2,"Doyleberg",1.20,2.40,2227428,"TX",58929,"8-2-2021","Games & Sports","23:38:17",true
110558,23.07,"Maurine Pfannerstill",false,false,"Practical Wooden Hat",true,"MasterCard","Female","989 Deondre Dale",61.48,"Lakin, O'Connell and Monahan",2,"Myahville",44.74,89.48,97.83,"TX",71113,"9-8-2021","Automotive","18:43:55","application"
174124,true,"Josie Hilll",false,false,"Sleek Steel Computer",8669864,"AMEX","Female","7533 Chaim Walk",3608872,"Larkin-McClure",7,"Lake Genoveva",68.14,476.98,true,"OR",37057,"8-20-2021","Home","22:46:54","transmit"
829368,7538965,"Toy Beer","synthesize","capacitor","Sleek Wooden Pants","bus","Cash","Male","7002 Merlin Overpass",true,"Auer V",1,"South Grayson",92.33,92.33,7248053,"PA",43494,"2-7-2021","Garden","6:12:13","programming"
138217,"XML","Mrs. Rollin Dooley","backing up","hacking","Practical Wooden Gloves",true,"EWallet","Female","26089 Cremin Ranch","RSS","Lakin, O'Connell and Monahan",9,"New Davionberg",84.57,761.13,"transmit","CT",81721,"10-20-2021","Baby, Music & Computers","5:58:46",true
544326,13.39,"Stephanie Funk",true,false,"Rustic Cotton Computer",false,"MasterCard","Female","65452 Justine Locks",true,"Auer V",9,"South Antwonmouth",15.83,142.47,58.21,"VA",67422,"7-6-2021","Shoes, Sports & Health","13:5:32",false
281223,8107056,"Laron Hansen",true,false,"Ergonomic Cotton Hat",true,"MasterCard","Male","33008 Marcus Track",true,"Parisian, Wolff and Gorczany",9,"Schimmelmouth",13.39,120.51,1857504,"TN",77789,"12-4-2020","Shoes, Jewelery & Home","15:27:56",true
687249,98.28,"Solon Strosin",false,true,"Awesome Cotton Gloves",2657298,"Visa","Male","514 Tracey Forge",11.08,"Kuphal, Spencer and Blanda",2,"Lake Cheyenne",26.60,53.20,34.12,"OK",40708,"6-1-2021","Outdoors, Health & Clothing","13:36:38",69.90
886754,"back-end","Jan McGlynn",5027559,3808840,"Awesome Plastic Pants",7959577,"AMEX","Female","809 Beau Meadows",false,"Kshlerin DDS",1,"South Francisfurt",81.69,81.69,"online","NY",40151,"9-19-2021","Beauty","15:8:3",41.70
305233,"generating","Maximo Kshlerin","backing up","transmit","Sleek Rubber Pants",false,"Cash","Female","43049 Norma Plaza","JSON","Parisian, Wolff and Gorczany",2,"Kirlinstad",93.56,187.12,"feed","GA",53210,"2-9-2021","Electronics","21:20:47",2285436
864810,true,"Cary Skiles",5206,3530395,"Incredible Wooden Gloves",80.89,"MasterCard","Male","994 Osvaldo Mount",5536313,"Larkin-McClure",5,"West Dena",30.86,154.30,true,"NV",65715,"9-1-2021","Computers & Clothing","0:46:7",5147197
935950,"indexing","Henriette Rowe DVM",false,false,"Small Granite Computer",732228,"Cash","Female","3599 Morissette Manor",7030314,"Considine PhD",5,"Greenholthaven",31.10,155.50,"index","IL",22818,"4-22-2021","Music & Sports","16:13:9",true
578345,26.87,"Lizeth Casper",false,true,"Small Wooden Pants",false,"EWallet","Male","3145 Anastasia Ways",65.46,"Lakin, O'Connell and Monahan",10,"New Blazefort",43.24,432.40,1.62,"NM",60693,"8-26-2021","Books & Home","22:2:4",2888009
663481,2529694,"Zola Prohaska",true,false,"Gorgeous Rubber Car","matrix","Cash","Male","2816 Clotilde Port","overriding","Parisian, Wolff and Gorczany",2,"Armstrongview",71.69,143.38,5407900,"MT",78928,"12-17-2020","Clothing, Toys & Garden","0:59:45",96.58
828854,6152469,"Scot Corwin V",4984149,131862,"Intelligent Plastic Table",4455204,"EWallet","Male","6218 Kylee Isle","XSS","Kuphal, Spencer and Blanda",10,"New Nyahaven",45.92,459.20,2955026,"KS",35412,"6-7-2021","Games","8:34:55","circuit"
607871,true,"Emmalee Hodkiewicz","cross-platform","navigate","Gorgeous Rubber Shirt",6.38,"Cash","Male","83773 Rolfson Lights",false,"Larkin-McClure",3,"Lake Kayleigh",49.91,149.73,false,"WY",32566,"10-8-2021","Toys, Garden & Industrial","0:56:38",4658113
921570,"transmitting","Ms. Whitney Ratke",7090386,4100617,"Gorgeous Concrete Shoes",8874966,"Cash","Female","94935 Adell Valley",4982982,"McClure, Block and Franecki",1,"Port Titus",54.22,54.22,"firewall","WV",82123,"9-18-2021","Computers & Movies","17:28:51",2604733
177148,4545875,"Karl Hirthe",78.22,28.09,"Ergonomic Cotton Computer",91.34,"Visa","Male","60862 Norwood Viaduct",26.92,"Parisian, Wolff and Gorczany",4,"Lorishire",72.32,289.28,3331607,"AZ",63978,"9-24-2021","Clothing, Industrial & Toys","7:35:41",85.72
346044,62.99,"Giles Walsh",false,false,"Fantastic Steel Gloves",false,"Cash","Female","14224 Williamson Harbors",true,"Larkin-McClure",2,"Rogahnton",99.55,199.10,61.41,"IN",29261,"10-14-2021","Sports","14:58:53",84.48
576898,9049521,"Dax Pacocha",9085922,8100015,"Practical Cotton Hat","bluetooth","Visa","Female","6130 Kobe Freeway",8236270,"Considine PhD",6,"Lake Hoytmouth",15.26,91.56,5047135,"TN",75212,"10-14-2021","Computers, Shoes & Industrial","7:15:31",32.57
192586,"transmitting","Salvador Zboncak",false,false,"Ergonomic Steel Table","quantifying","MasterCard","Male","12344 Lonnie Lock",93.18,"Armstrong, Strosin and Altenwerth",1,"Walkerport",71.73,71.73,"RSS","MT",75591,"7-31-2021","Clothing & Baby","13:26:2",25.61
928271,"navigate","Mr. Murray Kuhic",28.87,91.23,"Intelligent Concrete Gloves",3709106,"AMEX","Female","143 Kris Points",4465722,"Kshlerin DDS",8,"Port Morganport",35.81,286.48,"compressing","ID",99986,"10-4-2021","Outdoors, Music & Industrial","15:44:11",4081623
316389,1789390,"Elwyn Torp PhD",true,false,"Awesome Concrete Chair","cross-platform","Cash","Female","8936 Bauch Manors",false,"McClure, Block and Franecki",1,"New Derickfort",72.56,72.56,4446282,"MI",29862,"10-16-2021","Electronics & Home","8:48:41","parsing"
607915,"calculating","Tavares Schimmel",70.54,30.29,"Gorgeous Wooden Gloves",92.27,"EWallet","Female","9869 Emard Corner",true,"McClure, Block and Franecki",9,"Phoebehaven",50.38,453.42,"wireless","NE",78408,"10-14-2021","Movies & Beauty","8:33:35",4768901
581696,5635520,"Josephine Kozey",41.95,4.81,"Incredible Cotton Car",true,"Cash","Male","237 Boehm Summit",30.13,"Wiegand-Tillman",8,"O'Reillyton",43.80,350.40,1677477,"CT",86679,"9-23-2021","Kids","3:57:13",true
686363,93.20,"Dr. Dorian Littel","navigating","generate","Fantastic Plastic Computer",41.85,"AMEX","Female","484 Elinore Islands",8945250,"Considine PhD",4,"Lindtown",14.30,57.20,1.08,"WI",74706,"5-1-2021","Toys","1:47:32",8053747
827293,40.33,"Maud Abernathy",false,true,"Small Rubber Car",62.49,"EWallet","Female","6619 Glover Manors",5702083,"Lakin, O'Connell and Monahan",2,"Nashside",33.63,67.26,48.39,"CA",33121,"9-6-2021","Grocery, Kids & Garden","5:8:15","driver"
131677,true,"Caitlyn Ortiz","SMTP","synthesize","Gorgeous Rubber Chair",83.23,"Visa","Female","37034 Kunde Lane",3050511,"McClure, Block and Franecki",1,"West Brycemouth",52.47,52.47,true,"AL",44659,"10-3-2021","Computers","21:20:47",1626049
212313,42.35,"Mr. Dovie Wuckert",5229264,5537022,"Practical Concrete Shoes","synthesize","MasterCard","Male","32487 Greenfelder Harbor",27.33,"Armstrong, Strosin and Altenwerth",1,"East Trevaport",79.73,79.73,50.61,"MD",61582,"8-9-2021","Industrial, Jewelery & Tools","3:18:29",true
761179,false,"Tamara Borer","XML","optical","Fantastic Plastic Table",9445356,"Cash","Male","1929 VonRueden Forges","copy","Armstrong, Strosin and Altenwerth",10,"Port Desiree",61.48,614.80,true,"PA",94092,"9-28-2021","Garden, Shoes & Games","23:47:22",true
465323,56.48,"Dr. Waylon Turcotte",7.12,69.95,"Practical Plastic Car",true,"MasterCard","Male","774 Dayton Valleys",false,"Parisian, Wolff and Gorczany",3,"Fisherhaven",93.86,281.58,16.01,"OH",24904,"1-1-2021","Clothing, Games & Beauty","1:49:24",2872680
228211,31.38,"Miss Addie Runolfsdottir",true,false,"Small Rubber Computer",3.70,"Visa","Female","4685 Rowe Glen",67.44,"Kshlerin DDS",10,"Myrticebury",24.20,242.00,63.91,"ME",95902,"5-25-2021","Industrial & Computers","0:50:38",99.82
534689,true,"Krystal Tremblay","card","digital","Intelligent Concrete Chair","mobile","EWallet","Female","529 Raheem Harbor","GB","Larkin-McClure",10,"North Guido",0.21,2.10,false,"CO",94714,"6-7-2021","Tools","22:8:6",6481065
794338,86.18,"Keon Spinka","generating","connecting","Awesome Rubber Computer",true,"MasterCard","Male","77600 Hagenes Fords","auxiliary","Kuphal, Spencer and Blanda",9,"Maxieport",73.93,665.37,94.30,"MS",81177,"10-19-2021","Outdoors, Health & Industrial","0:7:56","TCP"
700978,6.61,"Cordia Ferry",7648631,5029187,"Small Concrete Table",629678,"EWallet","Female","7359 Nolan Estates",45.72,"Kuphal, Spencer and Blanda",9,"Port Louveniaborough",1.17,10.53,69.20,"AL",23664,"10-18-2021","Garden, Home & Grocery","22:43:34",2843597
229755,9462174,"Daphne Bode",44.17,33.73,"Sleek Rubber Computer",true,"AMEX","Female","8879 Grover Keys",4385632,"McClure, Block and Franecki",8,"Evangelinebury",91.86,734.88,2436010,"WA",66269,"3-15-2021","Electronics & Grocery","6:2:33",6430022
272529,1214283,"Cierra Schoen",92.25,42.13,"Gorgeous Plastic Pants",false,"MasterCard","Male","940 O'Reilly Via",true,"McClure, Block and Franecki",2,"South Myrticeburgh",24.61,49.22,5532717,"WA",28429,"3-28-2021","Kids & Movies","5:40:47",24.49
186921,true,"Leif Rosenbaum",false,true,"Rustic Rubber Gloves",true,"AMEX","Male","4636 Watsica Plaza",true,"Kshlerin DDS",6,"Ethashire",17.28,103.68,false,"KY",39023,"10-20-2021","Music & Movies","11:2:56",false
123055,13.92,"Brent Goodwin",5962069,598525,"Fantastic Concrete Pants",4498128,"EWallet","Female","11798 Nelda Parks",5943911,"Parisian, Wolff and Gorczany",6,"Roderickville",99.86,599.16,76.57,"RI",75528,"9-8-2021","Industrial","5:30:37",7284905
776755,2234849,"Kylee Spencer","connecting","connecting","Incredible Steel Shoes","online","Cash","Female","4767 West Burgs",73.51,"Kuphal, Spencer and Blanda",4,"Vonport",82.22,328.88,9067586,"AL",45312,"8-4-2021","Outdoors, Grocery & Industrial","15:31:0",30.60
237136,true,"Adrien Aufderhar","compressing","connect","Sleek Wooden Table",4573139,"Visa","Female","55842 Joyce Overpass",3112472,"Larkin-McClure",6,"East Arelyburgh",93.33,559.98,false,"OR",18968,"7-13-2021","Grocery","19:32:23","bandwidth"
130646,7459622,"Kaela Feeney",45.38,84.61,"Intelligent Plastic Shoes","card","Cash","Female","940 Darby Court","hard drive","Parisian, Wolff and Gorczany",4,"Francescaberg",74.29,297.16,5201508,"OR",28292,"9-16-2021","Books","0:50:54",8952625
560131,"index","Margaretta Hamill MD","1080p","index","Sleek Rubber Car",true,"MasterCard","Male","5961 Haag Corners",65.16,"Larkin-McClure",4,"Lake Ulices",62.38,249.52,"program","NJ",50064,"11-16-2020","Home & Grocery","13:34:24","overriding"
677961,false,"Ezequiel Wehner",false,true,"Rustic Plastic Shoes",76.00,"Cash","Male","94551 McDermott Estates",39.65,"Considine PhD",5,"Lake Kelsieport",64.35,321.75,true,"PA",22390,"10-16-2021","Clothing","11:57:5",5221946
767425,2.13,"Arianna Howell",3480876,356091,"Gorgeous Cotton Computer",87.58,"AMEX","Female","764 Shemar Walks",295148,"Auer V",5,"Minaville",2.01,10.05,46.20,"OK",43336,"8-27-2021","Kids","7:18:41","connecting"
217477,4635718,"Maximilian Schulist",3477119,2659933,"Practical Wooden Table",2791924,"MasterCard","Male","7175 Rowan Spurs",480635,"Parisian, Wolff and Gorczany",4,"Larkinfort",12.71,50.84,5676602,"WI",81651,"10-23-2021","Jewelery & Garden","22:32:5","multi-byte"
533583,97.44,"Gladyce Beer","SMTP","firewall","Fantastic Cotton Pants","port","Cash","Male","88059 Bruce Station","PNG","Auer V",10,"Port Obieshire",25.87,258.70,14.92,"DE",34292,"7-12-2021","Grocery, Computers & Movies","21:20:44","navigating"
161609,"XSS","Elva Schroeder",8140351,2072642,"Ergonomic Cotton Chair",29.61,"Visa","Female","961 Christelle Fields",53.43,"McClure, Block and Franecki",6,"Dickensshire",31.11,186.66,"1080p","OH",19518,"10-4-2021","Automotive & Games","21:58:25",false
977558,1.26,"Burnice Green",25.09,14.36,"Small Wooden Shirt",true,"Cash","Female","70198 Oceane Drive",true,"Lakin, O'Connell and Monahan",3,"Enricostad",26.06,78.18,36.50,"NV",16561,"10-23-2021","Toys & Outdoors","7:39:18",true
965890,76.15,"Hudson Williamson",false,false,"Fantastic Plastic Computer",79.02,"MasterCard","Male","71746 Veronica Lock",true,"Considine PhD",3,"New Orloville",84.52,253.56,47.79,"AK",16591,"3-29-2021","Games, Music & Garden","20:10:49",false
245898,13.97,"Kennedi Hegmann III",76.27,35.68,"Ergonomic Wooden Pants","sensor","Visa","Female","9100 Hilario Stream","synthesizing","Wiegand-Tillman",5,"North Kris",74.22,371.10,18.72,"OK",40771,"8-30-2021","Tools & Jewelery","1:24:59","programming"
184762,1091155,"Bernardo Cruickshank","overriding","hacking","Sleek Rubber Computer",7.04,"EWallet","Female","92580 Crooks Stravenue",8863713,"Lakin, O'Connell and Monahan",4,"Reingertown",14.37,57.48,268934,"TX",18383,"10-9-2021","Electronics, Baby & Grocery","18:44:4",5939258
744832,"backing up","Korbin Willms",true,false,"Intelligent Granite Pants",4075395,"Cash","Male","30447 Sienna Estates",1458814,"Considine PhD",8,"East Ola",46.23,369.84,"connecting","MO",61116,"10-23-2021","Garden","11:59:21",false
713384,19.49,"Lon Osinski",true,true,"Small Plastic Gloves",true,"AMEX","Male","76292 O'Hara Plaza","system","Wiegand-Tillman",9,"New Triston",46.07,414.63,88.85,"NH",44388,"10-20-2021","Books & Movies","20:25:6",true
901220,73.98,"Mr. Maurine West","sensor","cross-platform","Practical Steel Hat",23.04,"AMEX","Male","95567 Reilly Extensions",86.22,"Kshlerin DDS",1,"Vergieland",23.91,23.91,82.24,"ID",51373,"9-5-2021","Garden, Shoes & Music","21:9:8",6.13
172472,true,"Mrs. Linnie Barrows",true,false,"Intelligent Wooden Shoes",97.14,"EWallet","Female","45061 Vicenta Ridge",30.39,"Larkin-McClure",5,"Karleeland",66.44,332.20,true,"IL",57334,"9-1-2021","Books & Clothing","4:21:35","synthesize"
219597,"optical","Octavia Bernier",885549,3499952,"Small Cotton Gloves",false,"EWallet","Female","6998 Arden Circles","bypassing","Considine PhD",7,"Justineberg",63.66,445.62,"AGP","IA",12877,"6-28-2021","Sports","1:27:44",false
