Gender,Time,Quantity,State,card,InvoiceId,Store,panel,ProductPrice,Address,CustomerName,Date,Department,PaymentType,system, ,driver,City,PostalCode,Total,Product,transmitter
"Male","17:21:40",4,"NH",202527,552034,"Auer V","EXE",31.43,"93127 Dibbert Center","Bailey Lakin III","10-2-2021","Automotive, Games & Books","AMEX",true,3435061,"JSON","Fredyside",21326,125.72,"Ergonomic Wooden Computer","transmitter"
"Female","2:13:40",8,"TN",true,992205,"Auer V",456811,4.77,"89893 Ledner Throughway","Aleen Schuppe","11-23-2020","Electronics","Visa",39714,"reboot","backing up","New Jaclynhaven",96811,38.16,"Intelligent Rubber Chair",158635
"Male","12:5:22",7,"FL",36.80,787431,"Kshlerin DDS",97.02,22.23,"710 Kara Ford","Mrs. Daphney Tremblay","9-28-2021","Health, Grocery & Clothing","Cash",20.09,true,46.07,"Ericastad",60901,155.61,"Sleek Steel Table",9.22
"Female","6:52:58",2,"KY",true,730051,"Parisian, Wolff and Gorczany",8.76,81.52,"40249 Bruen Club","Emma Langworth","10-12-2021","Sports, Kids & Electronics","AMEX",false,7.49,3.90,"Stammfurt",77102,163.04,"Sleek Rubber Shirt",27.38
"Male","3:27:31",9,"IL",true,677379,"Auer V",16.14,46.98,"7233 Blick Summit","Berneice Davis","8-5-2021","Baby & Automotive","Cash",false,415571,"backing up","Rathton",85829,422.82,"Awesome Cotton Table",3491639
"Male","7:9:37",2,"MN",4932955,436271,"Lakin, O'Connell and Monahan",909183,84.70,"445 Yost Inlet","Vincenzo O'Hara","7-24-2021","Movies & Jewelery","MasterCard",true,22.71,"application","Port Aldenport",28606,169.40,"Intelligent Steel Car",9.13
"Male","10:18:58",5,"ID",4604010,542016,"Kuphal, Spencer and Blanda",7202171,4.27,"23222 Beier Gateway","Idella Lemke","12-17-2020","Games, Books & Tools","EWallet",8527669,7183061,true,"East Maxwell",49329,21.35,"Gorgeous Steel Hat",3821206
"Female","3:54:31",10,"MN",3155813,900940,"Considine PhD",749758,6.73,"20389 Feest Motorway","Ms. Kody Kuphal","10-23-2021","Movies, Beauty & Shoes","Cash",4615726,"compress","EXE","Port Kaylah",89441,67.30,"Small Cotton Hat",8239062
"Male","10:28:25",3,"SD",2559169,900813,"Considine PhD","copy",97.54,"9779 Ova Corners","Mrs. Eleazar Bashirian","8-5-2021","Music","AMEX","calculate","bandwidth","mobile","Port Grace",19650,292.62,"Gorgeous Plastic Chair",5103413
"Female","6:30:56",2,"NY",4460297,359495,"Kuphal, Spencer and Blanda",8580120,22.72,"7446 Presley Trace","Althea Gaylord","11-19-2020","Electronics & Garden","Cash",false,3258611,64.16,"West Ahmed",64060,45.44,"Gorgeous Wooden Pants",true
"Male","18:33:20",5,"NE",4.06,315786,"Kuphal, Spencer and Blanda",false,88.50,"9621 Dayne Track","Zane Schinner","10-21-2021","Shoes & Home","Cash",62.69,false,true,"West Akeemview",41781,442.50,"Incredible Concrete Shoes",false
"Male","3:2:13",5,"IL",316573,395019,"McClure, Block and Franecki",true,79.65,"6207 Howell Expressway","Chasity Boyle","10-11-2021","Industrial, Baby & Books","Cash",false,true,"bypass","Goldnerburgh",28163,398.25,"Gorgeous Granite Car",false
"Female","16:57:42",2,"ID","bluetooth",633345,"Larkin-McClure",89.99,60.08,"79206 Lou Islands","Elinore Dach","8-6-2021","Beauty","Visa","AI",true,"backing up","North Elinore",70229,120.16,"Intelligent Plastic Car",false
"Male","7:36:33",2,"MS",50.91,304434,"Considine PhD","mobile",64.64,"90428 Fisher Road","Annamarie Paucek","10-10-2021","Kids, Jewelery & Books","Visa",true,"online",false,"Beatricehaven",39830,129.28,"Ergonomic Concrete Chair",5090047
"Female","21:17:51",10,"MD","hacking",474239,"Kshlerin DDS",true,66.76,"8095 Dare Track","Pascale Quigley","9-5-2021","Beauty, Shoes & Books","Visa",9406800,"connect",false,"Port Monserrate",74335,667.60,"Gorgeous Wooden Chair",83.56
"Male","1:35:50",7,"CO",3856899,505050,"Lakin, O'Connell and Monahan","online",50.35,"915 Brekke Lake","Amir Turner","2-26-2021","Beauty","AMEX",2899436,"mobile",69.12,"Damonstad",30433,352.45,"Intelligent Rubber Computer","primary"
"Female","16:30:53",10,"AK",34.70,816012,"Wiegand-Tillman","indexing",38.81,"5013 Nicolette Fall","Elias Strosin","5-16-2021","Baby & Shoes","Cash","COM",5376939,43.99,"Port Rico",61432,388.10,"Sleek Plastic Hat",7343431
"Male","12:41:48",1,"VT",true,422824,"Larkin-McClure",18.77,71.06,"898 Barton Plaza","Clinton Daugherty","8-18-2021","Health & Jewelery","Cash",42.05,4.53,67.63,"Gradychester",81192,71.06,"Ergonomic Cotton Pants",18.51
"Male","14:4:30",3,"ID",false,817072,"Kuphal, Spencer and Blanda",false,7.46,"8105 Gregg Loop","Myah Marquardt MD","3-4-2021","Garden & Shoes","Visa",5450291,682625,false,"Brakusland",65883,22.38,"Small Wooden Computer","COM"
"Male","13:22:14",3,"VT","hard drive",377269,"Kshlerin DDS",15.48,4.97,"879 Leola Overpass","Lucious Mann","10-14-2021","Sports & Kids","EWallet",24.14,3503116,3463709,"West Cordia",14471,14.91,"Awesome Plastic Chair","generate"
"Male","7:58:30",2,"MN",1991594,224437,"Considine PhD","navigate",14.72,"88685 Stark Radial","Vincent Ortiz","7-4-2021","Tools","MasterCard",false,true,"application","North Rosa",99018,29.44,"Awesome Steel Table",true
"Female","8:41:39",2,"AK",1150872,965088,"Auer V",4041644,16.87,"71121 Wisozk Springs","Lucile Abernathy I","8-8-2021","Movies & Kids","Visa",8709831,"quantifying",true,"Elinorstad",68375,33.74,"Awesome Cotton Pants","JBOD"
"Male","16:28:7",9,"OH","hack",107877,"Lakin, O'Connell and Monahan",1156807,11.31,"8655 Leda Pines","Dr. Johnson Crooks","10-4-2021","Health","Cash",4321373,"indexing",7887488,"West Fredy",83593,101.79,"Awesome Plastic Chair",26557
"Female","9:35:23",6,"AK",5040130,367103,"Kuphal, Spencer and Blanda",true,48.87,"1827 Hannah Knoll","Ebony Volkman","10-24-2021","Movies & Beauty","AMEX","calculate",true,9.56,"Skilesfort",31706,293.22,"Awesome Concrete Shirt","navigating"
"Male","10:44:44",10,"MA",8099372,587053,"Considine PhD",83.74,67.78,"924 Predovic Hill","Arno Purdy PhD","8-2-2021","Tools","AMEX",80.23,70.46,true,"Dejaland",12686,677.80,"Fantastic Granite Table",true
"Male","12:52:8",6,"MI",true,848958,"Kshlerin DDS",false,93.26,"53380 Stark Squares","Vivien Jerde DDS","10-13-2021","Kids & Computers","MasterCard",false,82.47,44.95,"Jevonstad",26421,559.56,"Rustic Granite Gloves",77.81
"Female","22:8:43",6,"AZ",true,593210,"Kuphal, Spencer and Blanda",true,91.16,"8338 Waelchi Place","Doug Kirlin","9-12-2021","Industrial, Grocery & Home","EWallet","quantifying",79.75,4452764,"Huelsmouth",30454,546.96,"Fantastic Concrete Shoes",89.43
"Male","4:31:16",8,"NV",5076989,355308,"Kuphal, Spencer and Blanda",7112105,54.63,"63106 Geo Glen","Odell Durgan","5-7-2021","Toys & Tools","MasterCard",6323775,8565045,"bandwidth","North Brandon",54672,437.04,"Rustic Rubber Car",5662791
"Female","6:26:13",9,"IA","digital",543868,"Wiegand-Tillman",1497180,84.99,"9198 Jody Freeway","Trycia Cassin","10-24-2021","Baby","Cash",226138,"array",true,"New Earnest",51208,764.91,"Sleek Wooden Chair","bandwidth"
"Female","2:6:45",5,"RI",24.14,898915,"Lakin, O'Connell and Monahan","open-source",82.75,"159 Marlen Harbors","Tressie Hoppe","9-11-2021","Grocery","Cash",true,"digital",true,"Port Carolanneview",90313,413.75,"Incredible Plastic Pants","back-end"
"Female","22:37:32",10,"NE","JBOD",946966,"Wiegand-Tillman","quantifying",17.17,"17764 Alysha Cliff","Sigrid Zemlak","7-2-2021","Grocery, Music & Games","EWallet",94.72,272324,8215306,"Gunnerfort",56104,171.70,"Ergonomic Granite Car","SCSI"
"Male","17:15:37",8,"TN",1828606,177949,"Parisian, Wolff and Gorczany",false,63.12,"759 Erdman Street","Mireille Mitchell","6-16-2021","Sports & Tools","MasterCard",false,32.70,3067818,"Port Quinten",38826,504.96,"Incredible Plastic Computer",58.01
"Female","10:58:55",2,"NY",false,231925,"Larkin-McClure",8038412,65.87,"13838 Keira Mall","Dr. Josianne Russel","9-23-2021","Tools & Beauty","Visa",true,true,47.09,"Annabellport",13986,131.74,"Sleek Plastic Hat",true
"Male","22:3:57",8,"ND",true,722260,"Armstrong, Strosin and Altenwerth",true,41.87,"5469 Raoul Ville","Verla Bailey","5-25-2021","Sports, Grocery & Books","AMEX",true,95.16,"transmitting","Eratown",84196,334.96,"Incredible Wooden Hat",false
"Female","7:36:47",6,"NC","circuit",472117,"Kshlerin DDS",true,5.32,"68903 Hirthe Spurs","Miss Katheryn Kunze","10-20-2021","Beauty","AMEX",false,"neural",69.67,"Hirthehaven",22902,31.92,"Fantastic Plastic Shoes",7826475
"Female","20:34:43",2,"IN","wireless",682455,"Kshlerin DDS","application",73.80,"446 Aaliyah Place","Cicero Toy","10-11-2021","Computers & Books","MasterCard",4.95,"quantify",54.52,"Lake Rowland",24355,147.60,"Sleek Concrete Pants","wireless"
"Female","8:45:44",5,"IL","synthesizing",345813,"Larkin-McClure",9112395,71.77,"364 Cormier Groves","Ardith Prosacco","9-18-2021","Games, Computers & Sports","MasterCard",3529600,"cross-platform","USB","West Adrianaberg",38876,358.85,"Fantastic Concrete Shirt","pixel"
"Female","4:32:13",7,"AR",5266025,642221,"Larkin-McClure",1989096,96.55,"526 Wehner Radial","Vesta Spinka V","10-18-2021","Kids, Automotive & Health","MasterCard",20.31,"circuit",5259771,"South Dantown",52663,675.85,"Awesome Plastic Shoes","bypassing"
"Female","23:11:22",7,"MN",true,709852,"Lakin, O'Connell and Monahan",true,0.54,"3502 Katelyn Mountains","Katlynn Pollich","10-1-2021","Baby, Movies & Toys","MasterCard","sensor",68.00,true,"Andersonbury",16453,3.78,"Incredible Concrete Hat",true
"Male","10:58:35",4,"HI",69.87,926188,"Wiegand-Tillman",799097,61.56,"60987 Simone Springs","Georgette Schowalter IV","9-30-2021","Sports","AMEX",true,true,8.68,"Lake Berryfort",30914,246.24,"Fantastic Granite Chair",41.91
"Female","1:42:19",2,"SC",true,910392,"Kuphal, Spencer and Blanda",70.98,1.38,"404 Koch Stravenue","Dr. Marlen West","8-10-2021","Outdoors, Grocery & Kids","MasterCard",80.31,"panel",30.31,"Caspershire",72470,2.76,"Intelligent Granite Computer",2869759
"Female","11:12:2",8,"TX",32.77,806705,"Considine PhD","transmit",75.53,"2199 Janie Mountains","Scotty O'Kon","4-17-2021","Outdoors & Grocery","Visa",true,54.44,41.07,"Kerlukeport",20933,604.24,"Fantastic Plastic Shirt",1693253
"Female","8:34:53",5,"NV","pixel",746368,"Larkin-McClure",true,3.38,"346 Carter Rapids","Mrs. Max Carroll","6-17-2021","Sports, Shoes & Movies","MasterCard","port",2832730,7440121,"Lake Morrisborough",26558,16.90,"Incredible Wooden Pants",5526934
"Male","21:12:51",8,"DE",false,684825,"Auer V",3703916,99.88,"4138 Marvin Crossroad","Ena Rempel","10-24-2021","Jewelery","Visa",402715,"SDD",1734615,"South Juneshire",47790,799.04,"Fantastic Plastic Table","navigate"
"Male","23:56:26",10,"TX",false,632490,"Parisian, Wolff and Gorczany","navigate",50.05,"35934 Bernier Key","Annetta Maggio MD","10-22-2021","Grocery & Outdoors","Cash",49.30,"copying",3811742,"Hodkiewiczborough",31873,500.50,"Awesome Plastic Shoes","bypass"
"Male","8:42:39",2,"WI",false,652116,"Armstrong, Strosin and Altenwerth",64.19,3.41,"16588 Willms Passage","Edwin Wuckert","8-9-2021","Shoes, Kids & Sports","Visa",391525,8616020,false,"Hailiefurt",57656,6.82,"Ergonomic Rubber Gloves","parse"
"Male","7:17:16",6,"LA","SMTP",265355,"Armstrong, Strosin and Altenwerth",650673,32.42,"46506 Kristopher Port","Jazmyne Ruecker","5-14-2021","Automotive, Movies & Tools","AMEX",false,74.65,true,"New Howell",20028,194.52,"Sleek Steel Shirt",88.23
"Male","16:1:8",9,"WV",37.70,444790,"Kuphal, Spencer and Blanda",99.68,56.73,"725 Kemmer Pines","Michael Rolfson","8-5-2021","Automotive, Music & Clothing","AMEX",36.05,"bluetooth","virtual","Karsonmouth",54377,510.57,"Sleek Rubber Pants",85.51
"Female","10:23:43",2,"RI",true,206561,"Armstrong, Strosin and Altenwerth",84.47,44.15,"3218 Jessy Club","Mr. Noemie Dooley","5-26-2021","Kids & Clothing","AMEX",20.78,7487456,false,"Ismaelton",94401,88.30,"Incredible Rubber Gloves",true
"Male","2:40:53",10,"PA",false,797563,"Kuphal, Spencer and Blanda",true,65.74,"901 Simonis Way","Miss William Jenkins","3-23-2021","Outdoors, Games & Industrial","Visa",2449297,"compress",21.80,"New Norene",87677,657.40,"Small Rubber Hat","parsing"
"Female","6:20:21",10,"UT",97.27,460791,"Wiegand-Tillman",5156550,60.85,"366 Malachi Plaza","Maci Kulas Sr.","10-8-2021","Beauty, Music & Grocery","EWallet","SDD",19.36,"quantify","Bonitaport",90544,608.50,"Incredible Cotton Shirt",2487054
"Female","20:39:19",6,"CT",true,379276,"Auer V","copying",85.78,"62470 Johnathon Highway","Magnus Trantow","1-19-2021","Outdoors & Kids","EWallet",5539433,true,"navigating","Kenyattaland",69730,514.68,"Awesome Granite Table",false
"Male","19:51:36",9,"MO","transmitter",792426,"Wiegand-Tillman",false,58.48,"42056 Francis Hill","Johnson Senger","2-16-2021","Outdoors & Kids","Cash","back up","JSON",11.92,"Schadenchester",24735,526.32,"Awesome Cotton Hat",34.60
"Male","7:46:0",2,"MI",true,910370,"Parisian, Wolff and Gorczany",false,49.13,"14852 Wehner Knoll","Shyanne Erdman","9-19-2021","Outdoors & Garden","EWallet",true,82.77,3920063,"West Dante",13208,98.26,"Practical Wooden Table",93.13
"Male","10:47:35",5,"VA",false,224106,"Auer V",35.09,67.10,"7343 Jolie Forest","Marlee Hills","9-27-2021","Sports, Health & Games","Cash",761065,21.51,20.23,"South Goldenbury",62163,335.50,"Incredible Rubber Computer",714221
"Male","23:40:40",9,"KY",23.47,173351,"Auer V",59.44,85.14,"208 Tremblay Lodge","Santino Swift","10-16-2021","Garden, Baby & Home","Visa",false,69.40,6097826,"East Elliottfort",29799,766.26,"Practical Cotton Car",68.52
"Male","3:18:7",3,"VA","cross-platform",168066,"Auer V",true,4.62,"965 Evelyn Turnpike","Lowell Daugherty IV","9-29-2021","Electronics","Visa",6.55,93.09,"copying","Satterfieldside",10576,13.86,"Rustic Rubber Hat",79.49
"Female","1:11:54",9,"SD","SMTP",731746,"McClure, Block and Franecki","wireless",97.28,"312 Stamm Passage","Grady Bode","9-25-2021","Books & Movies","Cash",2743442,2853987,6584518,"Rempelborough",83010,875.52,"Ergonomic Cotton Chair",4222340
"Male","5:21:48",6,"IA","application",678137,"Parisian, Wolff and Gorczany",1970442,74.55,"3784 Stracke Course","Mrs. Christop Boehm","7-31-2021","Kids & Industrial","MasterCard",1133074,29.18,4478874,"Port Kalliefurt",51134,447.30,"Awesome Plastic Chair",3754424
"Male","7:32:32",2,"CT","mobile",979537,"Kuphal, Spencer and Blanda",81.51,1.80,"956 Jessica Tunnel","Alfred Armstrong V","7-21-2021","Home, Outdoors & Industrial","AMEX",702049,4868141,"1080p","Hillsburgh",67948,3.60,"Fantastic Steel Shirt",true
"Female","12:56:31",8,"MO",7691210,246393,"McClure, Block and Franecki",78.60,37.34,"587 Santino Cape","Verlie Grimes","3-14-2021","Beauty, Grocery & Computers","AMEX",true,false,"calculate","Adelleshire",23700,298.72,"Incredible Granite Chair",7723042
"Male","5:15:9",9,"RI",28.07,322623,"McClure, Block and Franecki",false,56.41,"229 Haag River","Kaley Deckow","8-8-2021","Health","MasterCard",27.16,true,true,"East Terrencehaven",58363,507.69,"Ergonomic Concrete Computer",true
"Female","17:24:41",1,"NC",51.73,544897,"Lakin, O'Connell and Monahan",false,55.31,"42485 Louisa Locks","Ruthie Gulgowski II","7-27-2021","Industrial, Toys & Games","MasterCard",38.11,false,false,"Keeblerside",75755,55.31,"Intelligent Steel Gloves",true
"Male","17:15:46",8,"AZ",2.77,394194,"Considine PhD","GB",72.40,"215 Freddy Pass","Miss Devyn Zieme","9-27-2021","Grocery","MasterCard",62.94,"port",11.66,"Monicahaven",43349,579.20,"Sleek Steel Table",5375082
"Male","14:43:29",6,"AR","driver",502332,"Kshlerin DDS",7229221,80.53,"527 Jedidiah Drive","Karl Morar","5-13-2021","Movies","Visa",6591140,"bypass",false,"Larkinfurt",48826,483.18,"Rustic Steel Chair","SQL"
"Male","13:14:57",8,"MT",2715087,445224,"Larkin-McClure","cross-platform",28.81,"2425 Misty Forges","Icie Stiedemann","10-25-2021","Music, Sports & Clothing","EWallet","synthesize","wireless",47.97,"Reillyburgh",25371,230.48,"Rustic Plastic Table","system"
"Male","5:52:6",10,"KS","pixel",254091,"Kuphal, Spencer and Blanda","SMTP",61.04,"2305 Hector Loaf","Ronaldo Graham II","8-28-2021","Tools","EWallet",false,1104057,1238653,"Binsberg",43472,610.40,"Sleek Rubber Shirt","matrix"
"Male","7:49:29",5,"MS","virtual",997752,"Parisian, Wolff and Gorczany","calculating",70.57,"661 Adell Route","Ms. Houston Bailey","10-19-2021","Home & Jewelery","EWallet",false,20.69,"overriding","Beattystad",21049,352.85,"Ergonomic Wooden Table",false
"Female","22:7:15",5,"ID",false,523120,"McClure, Block and Franecki",36.56,86.62,"8283 Ziemann Squares","Belle Schmidt","8-6-2021","Baby, Grocery & Electronics","Visa",79.23,68.97,false,"Aidenville",88492,433.10,"Ergonomic Cotton Chair",81.30
"Male","19:47:49",2,"MT",4.28,984573,"Kshlerin DDS",false,10.74,"614 Wilderman Drive","Abbigail Mueller","10-5-2021","Grocery, Baby & Electronics","AMEX",true,true,88.90,"North Juvenal",63698,21.48,"Rustic Steel Pants",2224521
"Male","7:14:0",10,"WI",62.05,380095,"Parisian, Wolff and Gorczany",true,71.38,"672 Koch Spurs","Dr. William O'Reilly","9-16-2021","Clothing, Music & Home","Visa",true,"interface",4204955,"South Ricardoshire",60998,713.80,"Gorgeous Cotton Computer","synthesize"
"Male","20:20:8",1,"TN",20.45,885814,"Larkin-McClure",7740059,16.03,"5922 Mertz Field","Nora Rolfson","8-21-2021","Games & Industrial","EWallet","array",69.44,"auxiliary","South Margretstad",99144,16.03,"Small Wooden Computer","PNG"
"Male","8:38:35",9,"NY",44.13,579174,"Auer V",1322527,24.85,"999 Lillie Village","Walton Hilll","9-17-2021","Clothing, Garden & Beauty","AMEX","XML",432028,"ADP","North Jacey",86450,223.65,"Fantastic Rubber Pants","AI"
"Female","12:27:31",10,"MD",false,908431,"Parisian, Wolff and Gorczany","connect",63.34,"9844 Zoie Viaduct","Judy Klocko","8-18-2021","Garden & Electronics","MasterCard",1453031,"synthesize","quantifying","Brownburgh",79474,633.40,"Rustic Plastic Computer",3982451
"Female","12:34:42",2,"CO",true,956452,"McClure, Block and Franecki","input",36.13,"9815 Harris Mountains","Coleman Kilback","9-25-2021","Grocery & Automotive","Cash","sensor",8374589,8332352,"Brianport",24918,72.26,"Intelligent Granite Hat",916116
"Female","5:23:44",6,"CA",false,576012,"Auer V",27.73,48.69,"1514 Korbin Keys","Holly Franecki","9-19-2021","Home & Tools","EWallet",6793993,13.96,77.20,"Pagacborough",42289,292.14,"Practical Cotton Shirt",0.08
"Male","10:8:23",8,"MS",false,552690,"Auer V",false,49.16,"4587 Erdman Points","Darlene Wintheiser","7-23-2021","Jewelery & Health","MasterCard",true,"FTP",749345,"Davechester",40474,393.28,"Intelligent Granite Car",8593240
"Male","12:24:16",5,"KS","parse",507712,"Auer V",24.12,62.94,"91701 Ryder Cliffs","Dr. Billie Price","9-12-2021","Computers & Health","AMEX",60.49,true,9.96,"Port Rebeccaview",81251,314.70,"Rustic Rubber Shoes",473089
"Male","7:47:11",5,"VA",true,317976,"Considine PhD",true,79.90,"4304 Geovanny Roads","Brent Reynolds V","8-26-2021","Music, Games & Tools","Cash","SDD",false,94.73,"Lake Breannaville",18643,399.50,"Fantastic Steel Chair","cross-platform"
"Male","14:35:55",5,"CA",5171369,487256,"Kshlerin DDS",3628008,36.89,"7062 Hudson Overpass","Toni Bosco","4-4-2021","Industrial & Grocery","MasterCard",5822139,3750113,"SSL","Littelborough",31691,184.45,"Rustic Plastic Computer","synthesize"
"Male","23:1:24",3,"NH","open-source",902591,"McClure, Block and Franecki","pixel",41.61,"9001 Leda Way","Noel Walsh","3-11-2021","Jewelery","Visa",26.96,17.00,true,"New Jeanetteshire",64092,124.83,"Rustic Granite Table",false
"Male","12:23:2",5,"IA",855119,765466,"Kshlerin DDS","circuit",64.38,"2790 Bonnie Lodge","Marjolaine Runolfsson","5-29-2021","Shoes, Computers & Clothing","MasterCard","navigate",3897793,"navigate","Lake Gia",92764,321.90,"Small Granite Hat",51.33
"Male","19:58:1",7,"VA","optical",192534,"McClure, Block and Franecki",4963435,41.06,"852 Kihn Crest","Jairo Botsford","10-4-2021","Toys & Electronics","Visa",89.73,49.80,11.94,"North Layla",88425,287.42,"Gorgeous Rubber Shirt","JSON"
