PostalCode,PaymentType,capacitor,CustomerName,Date,Product,card,Gender,hard drive, ,Quantity,City,Total,ProductPrice,Address,monitor,panel,InvoiceId,Store,Department,Time,State
75851,"AMEX",false,"Ms. Larry Gusikowski","5-14-2021","Sleek Wooden Gloves",12.20,"Male",71.92,22.19,9,"New Alexandroside",708.66,78.74,"72951 Allison Shoals","hack",21.29,251526,"Kshlerin DDS","Sports & Jewelery","5:16:37","TX"
86859,"Visa",true,"Mrs. Kaia Mills","8-20-2021","Small Plastic Table","synthesizing","Female",20.00,"backing up",5,"West Carissa",295.10,59.02,"54350 Sporer Causeway",3341492,"back-end",106787,"Considine PhD","Books","7:43:8","DE"
36224,"Visa",92.44,"Montana McClure","6-8-2021","Gorgeous Plastic Hat","navigating","Female","navigating","bandwidth",1,"North Marieland",30.13,30.13,"39892 Dicki Path",11.09,7532810,495999,"Wiegand-Tillman","Kids & Books","23:11:27","ID"
63939,"AMEX",2318752,"Dr. Chauncey Price","7-1-2021","Sleek Plastic Shirt",92.59,"Male",true,"FTP",5,"Lake Lulu",225.75,45.15,"5898 Bergnaum Villages",41.95,3294967,526990,"Auer V","Games, Jewelery & Kids","5:54:14","MS"
48635,"Visa",9391254,"Mrs. Amari Willms","4-5-2021","Incredible Granite Gloves",549632,"Female",12.79,true,3,"North Rebekahville",224.19,74.73,"8887 Gaylord Skyway",72.99,false,203543,"Larkin-McClure","Industrial, Books & Electronics","22:42:56","AR"
49248,"Cash",7640433,"Domenico Bosco","4-7-2021","Intelligent Steel Gloves",71.91,"Male",22381,94.41,3,"North Virginieview",200.46,66.82,"99213 Murphy Knolls",57.73,true,469369,"Lakin, O'Connell and Monahan","Industrial","4:38:40","NV"
89020,"AMEX",true,"Camren Weimann","10-19-2021","Intelligent Granite Table",true,"Female",55.58,false,1,"Zelmastad",30.16,30.16,"95564 Michele Port",false,4.48,242679,"McClure, Block and Franecki","Jewelery, Movies & Music","11:38:13","GA"
18279,"Visa","optical","Vicente Kohler","4-27-2021","Fantastic Concrete Shoes",false,"Male","compressing",6632649,6,"West Nellieville",192.30,32.05,"40613 Shanel Drive",26.93,8172653,545573,"Armstrong, Strosin and Altenwerth","Books","11:47:53","NJ"
62992,"EWallet",6862604,"Annabelle Glover","5-16-2021","Incredible Concrete Computer",3487696,"Male","capacitor",true,8,"Gunnarmouth",240.24,30.03,"77403 Frami Island",3986834,"connect",367160,"Kshlerin DDS","Health","22:48:31","TX"
55687,"Cash",true,"Katelin Hoeger","3-27-2021","Incredible Steel Car","XML","Female",22.66,"backing up",3,"Kaciebury",13.98,4.66,"77421 Cletus Isle","feed",false,279822,"Lakin, O'Connell and Monahan","Outdoors","13:57:40","NH"
37292,"AMEX",true,"Warren Watsica","10-13-2021","Awesome Concrete Hat",false,"Male",7.52,8228353,7,"Gradymouth",89.67,12.81,"5028 Hilll Knolls",true,56.19,742543,"Considine PhD","Clothing & Beauty","11:35:59","MO"
80634,"Visa",8.81,"Frankie Lynch","6-30-2021","Fantastic Granite Shoes",true,"Male",false,162115,10,"Antonioton",26.10,2.61,"65913 Cyril Hollow",true,68.71,346229,"Kshlerin DDS","Games","22:26:11","MA"
21732,"EWallet",16.89,"Tierra Boyer","9-22-2021","Fantastic Rubber Chair",53.23,"Female",true,75.73,10,"Lake Naomi",22.10,2.21,"471 Jast Knolls",99.18,true,114980,"Kuphal, Spencer and Blanda","Movies, Tools & Music","10:41:8","NH"
14390,"Cash","IB","Leonardo Schultz DDS","10-11-2021","Practical Concrete Computer",true,"Male",71.23,true,7,"New Jeanie",34.93,4.99,"667 Collin Alley",29.84,true,882140,"McClure, Block and Franecki","Electronics & Computers","10:19:16","MS"
87109,"AMEX","parse","Leilani Ledner","7-11-2021","Awesome Steel Table",96.26,"Female","JBOD",224811,9,"Vivienmouth",34.38,3.82,"577 Wuckert Crescent","quantifying","connect",260427,"Wiegand-Tillman","Baby & Industrial","21:47:54","MA"
54643,"MasterCard","online","Lester Rohan","9-6-2021","Ergonomic Concrete Pants","SDD","Female","cross-platform","GB",8,"Carrollburgh",430.80,53.85,"4611 Lizeth Parkways",73.22,8956701,360620,"McClure, Block and Franecki","Toys & Clothing","0:58:29","VA"
64738,"Cash",7820024,"Griffin Kassulke","10-12-2021","Gorgeous Concrete Shoes",38.65,"Female","auxiliary",true,6,"Neilton",23.58,3.93,"815 Candida Circle","synthesize",true,959169,"Lakin, O'Connell and Monahan","Clothing, Shoes & Computers","18:15:21","NC"
32871,"EWallet","circuit","Jazmyne Lang","7-5-2021","Awesome Wooden Car",true,"Female",3442305,4292367,7,"Lake Diamond",554.19,79.17,"69188 Moen Club",81.74,"redundant",950200,"Kuphal, Spencer and Blanda","Industrial, Garden & Books","4:39:32","LA"
14232,"EWallet",true,"Domenick Farrell","10-14-2021","Sleek Concrete Gloves",20.19,"Male",true,"haptic",9,"New Ervin",819.27,91.03,"83208 Schneider Walks",68.28,false,111005,"Considine PhD","Computers, Movies & Kids","5:33:10","CO"
56565,"Visa",false,"Mrs. Rowan Pouros","8-14-2021","Small Granite Car",79.42,"Male",false,true,10,"North Monty",80.40,8.04,"8346 Gideon Tunnel",true,"index",290889,"Auer V","Health, Sports & Baby","3:17:13","IN"
19493,"AMEX",90.66,"Verda Kilback IV","7-20-2021","Fantastic Wooden Computer",26.25,"Female","navigating","port",6,"New Lucie",40.02,6.67,"94816 Rolfson Harbor","RSS",false,919812,"Auer V","Books, Beauty & Computers","19:22:46","IN"
38857,"AMEX","auxiliary","Verona Brakus II","5-14-2021","Awesome Steel Gloves",2333399,"Female",4034975,2244510,1,"Littelberg",24.59,24.59,"7809 Kutch Locks",8886482,"solid state",521269,"Auer V","Kids & Automotive","4:29:47","WV"
10396,"MasterCard",true,"Lesley Collier","3-1-2021","Rustic Granite Table","GB","Male",3279159,7252750,3,"Hettingerview",127.26,42.42,"13424 Salma Throughway",52.11,true,217660,"Auer V","Health & Music","3:31:26","NM"
67079,"Cash",5960437,"Ms. Floyd Wunsch","10-24-2021","Gorgeous Concrete Table",false,"Female","JSON",13.11,2,"North Keltonborough",144.82,72.41,"96133 Ellis Mount",true,99.64,950666,"Kuphal, Spencer and Blanda","Music","3:24:15","MT"
52981,"Cash",6730013,"Michaela Dibbert","10-2-2021","Awesome Concrete Pants",48.39,"Male",false,false,10,"East Dayne",598.60,59.86,"921 Ben Ranch",7.62,false,834216,"Auer V","Beauty & Grocery","7:8:15","MN"
50944,"MasterCard",true,"Myrl Parker V","6-16-2021","Awesome Plastic Computer",70.13,"Female",true,95.34,6,"New Briaside",117.66,19.61,"37171 Tromp Underpass",18.40,true,316156,"Lakin, O'Connell and Monahan","Jewelery","6:45:29","MS"
16924,"Visa",true,"Nathanael Lynch","2-28-2021","Awesome Wooden Computer",6352109,"Male",44.82,7.16,3,"North Elta",294.39,98.13,"4280 Marquis Square",43.50,7950501,327934,"Kuphal, Spencer and Blanda","Beauty & Games","19:34:52","MD"
13326,"Visa",43.23,"Karelle Ritchie","10-10-2021","Ergonomic Cotton Computer","program","Female",9298725,true,5,"Andresland",327.45,65.49,"8863 Pauline Glens",3122975,3985661,371052,"Lakin, O'Connell and Monahan","Music","1:14:39","WV"
96333,"Cash",true,"Ms. Shany Witting","8-27-2021","Awesome Steel Gloves","interface","Female",true,"bus",5,"East Jayland",399.10,79.82,"6586 McLaughlin Corner","bus",7368483,554860,"Auer V","Jewelery, Music & Home","17:50:32","FL"
25924,"MasterCard","quantify","Ms. Armando Trantow","8-22-2021","Intelligent Rubber Car",83.97,"Female",7581354,3217945,6,"South Joelburgh",15.60,2.60,"9031 Valentine Rapid",4031708,"microchip",129037,"McClure, Block and Franecki","Games, Kids & Grocery","4:46:40","AL"
61726,"EWallet",true,"Mr. Macie Moen","7-15-2021","Fantastic Cotton Hat",68.55,"Female",false,true,2,"Marianabury",53.26,26.63,"796 Roosevelt Canyon",false,"interface",470342,"Auer V","Jewelery","8:38:0","MN"
58471,"Visa",9105175,"Toy Schinner","10-11-2021","Sleek Rubber Shoes",false,"Male",17.02,61.87,5,"North Edwinaberg",338.35,67.67,"4454 McLaughlin Trail",47.88,true,198128,"Wiegand-Tillman","Automotive","20:20:11","ND"
98489,"AMEX",true,"Jarvis Monahan","9-21-2021","Intelligent Rubber Shoes",4489240,"Female",54.82,5980015,5,"Veumville",146.15,29.23,"58015 Bartholome Village",true,30.48,146236,"Larkin-McClure","Home","8:40:49","IL"
54862,"Cash",false,"Mrs. Mustafa Dare","8-30-2021","Rustic Steel Hat",76.14,"Female",39.64,"driver",7,"Lewfort",229.88,32.84,"2231 Angelo Ports",2502819,2557683,708632,"Wiegand-Tillman","Industrial, Movies & Beauty","0:18:25","OR"
12154,"AMEX",9220744,"Amalia Bogisich","9-30-2021","Rustic Cotton Pants",9459690,"Male","wireless",false,8,"Sanfordberg",256.32,32.04,"384 Krajcik Gardens","solid state",46.18,579122,"Wiegand-Tillman","Baby, Clothing & Health","9:39:38","IN"
74764,"MasterCard","FTP","Brock Walsh","6-30-2021","Intelligent Granite Shoes",5569220,"Male","reboot",17.84,7,"North Annabellefort",534.38,76.34,"622 Crooks Bypass",41.67,false,658097,"Larkin-McClure","Sports, Beauty & Industrial","0:56:38","GA"
53939,"AMEX","virtual","Kolby Konopelski","10-13-2021","Small Steel Shoes","digital","Male",8803740,6511553,4,"Lake Olenberg",75.84,18.96,"761 Verla Pass",true,45.85,278967,"Wiegand-Tillman","Automotive, Toys & Sports","3:22:44","AR"
74676,"Cash",80.76,"Anthony Christiansen","1-28-2021","Intelligent Cotton Computer",false,"Male",67.16,false,3,"Albinaport",107.79,35.93,"14106 Kovacek Centers",3895591,16.82,152854,"Considine PhD","Beauty, Clothing & Health","18:55:30","SD"
35037,"EWallet",83.03,"Reggie Terry","6-6-2021","Ergonomic Plastic Pants",true,"Female",81.74,"multi-byte",7,"Torphymouth",675.78,96.54,"81763 Lehner Turnpike","compressing",27.29,516338,"Larkin-McClure","Health","8:55:42","CT"
86509,"AMEX",true,"Kaylie Flatley","5-2-2021","Sleek Granite Car",49.47,"Female",5563504,8140924,5,"Larsonville",241.25,48.25,"471 Salvatore Inlet",7917599,7102689,789148,"Wiegand-Tillman","Automotive, Jewelery & Kids","5:14:16","NC"
38752,"Cash","pixel","Reyes Miller","4-27-2021","Intelligent Wooden Hat",6237749,"Female","calculate",47.05,3,"Lake Alannafurt",246.57,82.19,"46376 Juana Spurs",2164700,"auxiliary",169046,"Kshlerin DDS","Tools","21:48:45","NC"
22552,"Visa",96.00,"Noemi Metz","10-21-2021","Sleek Concrete Computer","JBOD","Male",82.34,true,7,"Morarborough",503.93,71.99,"97033 Dickens Springs","HDD",30.70,448536,"Considine PhD","Kids & Sports","10:6:45","VA"
45573,"MasterCard",9223620,"Marjory Langosh","10-15-2021","Fantastic Plastic Shoes",true,"Female",67.15,29.13,5,"Gilesbury",71.25,14.25,"4740 Nolan Stravenue",53.36,false,196009,"Kshlerin DDS","Electronics, Shoes & Garden","15:13:36","IL"
82109,"EWallet",false,"Jeffery Nikolaus","9-14-2021","Practical Concrete Car",1.17,"Female",true,true,5,"New Lillian",244.45,48.89,"8666 Osvaldo Roads",true,4451106,342614,"Armstrong, Strosin and Altenwerth","Home, Clothing & Sports","18:21:9","WV"
69573,"AMEX",89.45,"Broderick Marvin Jr.","7-1-2021","Fantastic Plastic Shoes",12.91,"Male",false,38.91,6,"North Catherine",172.44,28.74,"3866 Schmitt Camp",61.81,false,726079,"Auer V","Grocery, Beauty & Toys","21:19:51","ID"
31052,"MasterCard",7018522,"Elda Gleichner","6-4-2021","Gorgeous Rubber Hat","navigate","Female",60.41,false,5,"North Sincere",305.25,61.05,"2288 Cruz Park",true,"array",359260,"Auer V","Sports","2:45:7","VA"
19511,"Cash",true,"Alyce Considine","9-17-2021","Ergonomic Cotton Hat",805043,"Male","wireless",8.33,2,"North Robyn",101.46,50.73,"480 Reinger Fords","feed","bus",974546,"Considine PhD","Industrial, Sports & Baby","16:0:21","MN"
26380,"Visa",8076879,"Mrs. Yasmine Paucek","2-27-2021","Small Wooden Gloves",5968324,"Male","PNG",29.13,10,"Schroedertown",696.60,69.66,"49968 Grace Crossing",6951825,12.13,712971,"Wiegand-Tillman","Shoes, Health & Music","20:43:3","OH"
40696,"Visa","copying","Jettie D'Amore IV","2-1-2021","Fantastic Plastic Shirt",false,"Female",774834,13.88,9,"Collierfort",499.86,55.54,"943 Marta Walks","hard drive",72.51,581469,"Larkin-McClure","Shoes, Books & Baby","5:40:45","RI"
78641,"Visa","SSL","Elissa Brown","10-20-2021","Practical Cotton Gloves",false,"Female",6555416,true,3,"Port Raheemhaven",127.71,42.57,"514 Leanne Squares",67.83,true,602363,"Kshlerin DDS","Outdoors & Tools","16:16:28","NM"
53116,"MasterCard",false,"Pedro Doyle","2-7-2021","Rustic Concrete Shoes",true,"Female",false,55.71,2,"Sedrickshire",53.00,26.50,"138 Fiona Rue",92.05,false,149291,"Considine PhD","Shoes","15:24:42","CA"
16130,"Cash",false,"Dr. Alysson Schulist","7-3-2021","Rustic Cotton Gloves","multi-byte","Male",6633987,"circuit",2,"Nolanshire",141.32,70.66,"144 Bartell Squares",true,39.20,501495,"Kuphal, Spencer and Blanda","Games","13:44:24","RI"
55359,"Visa",false,"Tara Luettgen","9-25-2021","Rustic Cotton Shirt",true,"Male",false,true,10,"East Rubentown",462.80,46.28,"344 Collins Mountain",5550067,7832362,803322,"Auer V","Grocery","12:45:2","AR"
73301,"AMEX",1736150,"Alvina Quitzon","8-27-2021","Small Concrete Table","programming","Female",79.33,false,10,"West Josephine",574.90,57.49,"376 Jenkins Camp","cross-platform",5304774,580522,"Parisian, Wolff and Gorczany","Music & Books","8:52:38","IA"
89188,"MasterCard",6078311,"Kenny Brekke","6-13-2021","Intelligent Granite Shirt",7692341,"Female",1375443,9245044,2,"Swiftburgh",36.16,18.08,"67972 Schamberger Valley","programming",true,601675,"Armstrong, Strosin and Altenwerth","Kids","7:43:7","MT"
78394,"EWallet",2690893,"Travis Schowalter","10-25-2021","Small Steel Shoes",true,"Female",true,4663906,8,"Gorczanymouth",206.24,25.78,"44444 Zelda Mountains","sensor",7600242,909276,"Lakin, O'Connell and Monahan","Movies","8:47:30","AL"
52468,"Visa",3555686,"Jadyn Ernser","10-6-2021","Small Cotton Shoes","PCI","Male",16.73,79.17,1,"West Breanne",55.93,55.93,"8061 Zella Spurs",12.43,false,800995,"Considine PhD","Clothing & Shoes","20:28:48","PA"
87477,"AMEX",true,"Graciela Becker","3-16-2021","Fantastic Concrete Hat",12.19,"Female",true,false,4,"South Marlinbury",52.12,13.03,"62115 Waldo Mills",60.88,false,829599,"Lakin, O'Connell and Monahan","Clothing","4:42:13","IA"
30423,"MasterCard",73.11,"Dr. Ron Hermann","8-27-2021","Intelligent Granite Computer",false,"Male",59.33,22.27,10,"Kevenfort",227.50,22.75,"225 Kilback Loop",false,18.13,483937,"Considine PhD","Books, Toys & Jewelery","0:32:15","TN"
81148,"Visa",7958165,"Donnell Johnson","5-2-2021","Gorgeous Cotton Car",3414301,"Female",6738504,46.51,1,"Darehaven",7.57,7.57,"381 Sanford Walks","redundant",false,667486,"Kshlerin DDS","Tools, Movies & Books","15:46:18","AZ"
88593,"EWallet",false,"Miss Ellen Abernathy","8-1-2021","Ergonomic Granite Gloves","IB","Female",false,true,9,"North Mercedes",348.03,38.67,"7091 Wisozk Coves","pixel","sensor",848752,"Kshlerin DDS","Computers & Grocery","12:15:46","AZ"
48339,"Cash",13.46,"Scarlett Keebler","10-15-2021","Small Rubber Table",6687955,"Male","neural",62.13,10,"North Majorfurt",864.30,86.43,"8611 Hoeger Lake",78498,"1080p",626257,"Kuphal, Spencer and Blanda","Automotive, Sports & Home","17:56:5","AZ"
23484,"Visa",98.22,"Roger Harvey","8-4-2021","Gorgeous Rubber Hat",1101108,"Female",84.43,"reboot",4,"South Myrnaside",213.92,53.48,"966 Jones Groves",2378055,"calculate",416830,"Kshlerin DDS","Grocery, Kids & Baby","0:33:2","NV"
23225,"AMEX",55.29,"Jarvis Heller","9-14-2021","Fantastic Concrete Computer",4581750,"Male",69.17,31.72,5,"Port Danikafort",200.20,40.04,"833 Hudson Run",68.09,"parsing",160372,"McClure, Block and Franecki","Beauty & Books","0:29:45","ME"
89355,"Visa","mobile","Ernie Roberts","9-18-2021","Incredible Granite Car","AGP","Female","panel",6543495,9,"Flatleyport",869.49,96.61,"37418 Elmo Shoal",25.15,15.20,756950,"Auer V","Outdoors, Grocery & Automotive","23:27:46","TX"
80139,"EWallet",true,"Fern Wilkinson III","10-16-2021","Gorgeous Wooden Hat",23.51,"Female",74.34,37.11,8,"New Dellaview",772.16,96.52,"26811 Shanahan Landing",73.05,true,532423,"McClure, Block and Franecki","Books, Automotive & Toys","16:24:4","NV"
41409,"EWallet",false,"Adah Brekke PhD","6-12-2021","Fantastic Plastic Chair",8.34,"Male",false,true,10,"North Eldridgechester",977.90,97.79,"461 Nash Ports","bluetooth",true,399271,"Kshlerin DDS","Automotive","10:6:43","AR"
67182,"EWallet","online","Mr. Hubert Waters","10-5-2021","Ergonomic Rubber Gloves","synthesizing","Female","transmitting",25.53,9,"Port Darian",568.08,63.12,"7750 Cordelia Spurs",599296,6773635,255854,"Lakin, O'Connell and Monahan","Computers","13:51:19","SD"
63165,"AMEX","PCI","Miss Lexus Labadie","7-22-2021","Incredible Cotton Chair","online","Female",76.98,6708581,10,"Pourostown",174.00,17.40,"866 Marietta Place","back up",true,728517,"Considine PhD","Games","6:8:49","IN"
49346,"AMEX",7312934,"Samara Nikolaus","3-29-2021","Small Plastic Gloves",false,"Female",95.15,"program",8,"Skilesmouth",47.92,5.99,"972 Hand Parkway","driver",6020127,173580,"Kuphal, Spencer and Blanda","Grocery, Shoes & Books","8:54:49","NE"
51148,"AMEX",true,"Kacey Renner","7-30-2021","Intelligent Cotton Gloves",63.64,"Male",3340901,89.73,1,"Andreanneside",18.27,18.27,"313 Mayer Causeway",2275792,false,556681,"Considine PhD","Jewelery, Electronics & Kids","12:11:5","OR"
29844,"EWallet",false,"Miss Bud Schimmel","7-3-2021","Awesome Steel Chair",false,"Male",true,0.67,3,"New Wavashire",92.13,30.71,"46737 Letha Ville",36.45,true,278891,"Kuphal, Spencer and Blanda","Industrial & Computers","6:22:31","NV"
96765,"Visa",false,"Mrs. Erin Considine","9-3-2021","Sleek Granite Chair",false,"Female",35.49,"index",3,"Strackeport",95.61,31.87,"47333 Jarod Branch",true,84.18,702967,"Armstrong, Strosin and Altenwerth","Tools","6:9:45","IA"
46287,"Cash",2367771,"Lillie Beier","8-9-2021","Intelligent Granite Hat",false,"Female",20.24,8242523,8,"Kierabury",546.64,68.33,"49254 Tamia Extensions",false,3007696,301727,"Lakin, O'Connell and Monahan","Garden & Health","17:26:6","KS"
83855,"Cash","optical","Jorge Kemmer III","10-13-2021","Ergonomic Rubber Pants","virtual","Female","driver",false,10,"North Keeganmouth",521.30,52.13,"300 Effertz Rue",64.70,7242871,489776,"Armstrong, Strosin and Altenwerth","Tools & Baby","16:10:23","CA"
77353,"EWallet","AI","Joey Zboncak","7-19-2021","Awesome Cotton Shirt",8187319,"Male",874416,"bandwidth",5,"Antonettafurt",420.55,84.11,"97549 Bechtelar Spring",61.93,true,412125,"McClure, Block and Franecki","Beauty","21:58:27","GA"
88074,"MasterCard",4210880,"Arvilla O'Connell","7-14-2021","Fantastic Granite Pants","calculating","Male","SQL","PNG",10,"New Jacey",148.80,14.88,"4973 Feeney Points",80.10,8360383,535635,"Parisian, Wolff and Gorczany","Sports & Jewelery","4:10:9","VT"
11082,"EWallet",true,"London Kuphal","10-6-2021","Sleek Concrete Shirt",true,"Female",false,"AGP",7,"West Cullen",488.74,69.82,"594 Jesus Underpass",4.36,2308449,695612,"Kshlerin DDS","Movies","10:37:54","VA"
58717,"MasterCard",true,"Whitney Conn","4-29-2021","Awesome Steel Pants",78.86,"Male",false,false,7,"McDermottbury",668.36,95.48,"51421 Jacobs Way",27.85,true,848213,"Considine PhD","Books & Automotive","15:40:37","DE"
46059,"Cash","interface","Maddison Welch","7-16-2021","Incredible Concrete Shirt",false,"Female","override",3954427,10,"Jaydenborough",872.60,87.26,"4252 Zander Prairie","generating",72.81,271670,"Larkin-McClure","Baby & Music","9:32:59","PA"
51539,"EWallet",7008514,"Reanna Roob","5-16-2021","Ergonomic Plastic Shoes","solid state","Female",1629117,4499879,3,"East Salma",194.49,64.83,"32989 Watsica Inlet",false,96.47,596086,"Lakin, O'Connell and Monahan","Books","14:46:14","OH"
83224,"Visa",4856801,"Elias Wyman","8-16-2021","Incredible Steel Chair","driver","Female",1439614,"hack",2,"Emmerichchester",38.26,19.13,"493 Lynch Plains",95.07,6336380,916715,"McClure, Block and Franecki","Grocery, Jewelery & Books","2:22:53","IN"
20471,"Visa",3344924,"Pearlie Cole","10-22-2021","Awesome Steel Shirt",3629380,"Male","feed",true,3,"East Dalestad",142.77,47.59,"6945 Wilkinson Roads",66.05,false,860718,"Wiegand-Tillman","Beauty & Computers","16:17:51","OR"
51434,"MasterCard","synthesize","Hildegard Gottlieb","8-15-2021","Ergonomic Cotton Shoes",51.10,"Female","compressing",64.69,6,"West Reta",15.12,2.52,"8472 Kris Wells",true,60.24,262957,"Lakin, O'Connell and Monahan","Electronics & Grocery","8:50:26","TX"
